CSPC_NO,BRAND_DSC,PRODUCT_DISPLAY_DSC,Period Display,Price,Adjusted Price,Promotions,Total 9L Cases(Promoted Stores),Total 9L Cases,Total Real Cases,Total $ Sales,Adjusted $ Sales,Lift 9L,Lift 9L %,Total Promo Cost,Total $GP,Base $GP,ROI $,ROI $ Rel,Incr.$/Rate,Rank
13359178,MALLEE ROCK,MALLEE ROCK SHIRAZ CABERNET 00750 ML,201905,13.9,13.9,"Allongeur - régulier-11,Étalage mini-3, Points_1250.00",39,144,144,23987,23987,26.05,1.962,1037,2066,191,375,-0.64,4.19,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201706,41.7,41.7,"Étalage régulier-2,Étalage mini-5",0,151,85,14136,14136,0,,,,0,,,,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201707,42.1,42.1,"Étalage mini-64,Étalage régulier-4, Points_0.00",203,676,380,63976,63976,203.11,,3220,6660,0,2002,-0.38,5.97,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201708,42,42,"Étalage mini-36,Étalage maxi-1,Étalage régulier-6, Étalage mini-36,Étalage régulier-6,Étalage maxi-1, Points_2500.00",179,847,476,80015,80015,147.93,4.812,3493,8346,303,1458,-0.58,4,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201709,42,42,"Étalage régulier-50,Étalage mini longue durée-1,Étalage mini-23,Étalage gros-5,Dégustation - régulière-1,Étalage maxi-1, Points_2500.00",285,935,526,88431,88431,190.46,2.0074,7450,9218,935,1877,-0.75,2.42,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201710,41.95,41.95,"Étalage mini longue durée-1,Étalage régulier-46,Étalage gros-6,Étalage mini-14,Dégustation - régulière-1,Étalage maxi-1, Points_0.00",317,1188,669,112242,112242,220.53,2.2887,6181,11716,950,2174,-0.65,3.37,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201711,42,42,"Étalage mini-1, Points_0.00",4,705,397,66698,66698,0.44,0.1429,60,6953,31,4,-0.93,0.7,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201712,42.05,42.05,"Étalage gros-4,Étalage régulier-18,Étalage mini-30, Points_2500.00",201,841,473,79599,79599,71.86,0.555,3689,8294,1276,708,-0.81,1.84,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201713,42,42,"Étalage régulier-16,Étalage gros-1,Étalage mini-1, Points_2500.00",105,1148,646,108563,108563,38.86,0.5884,1271,11321,651,383,-0.7,2.89,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201801,42.1,42.1,"Étalage gros-2,Étalage régulier-19,Étalage maxi-1, Points_2500.00",95,921,518,87197,87197,34.56,0.5708,1378,7947,523,298,-0.78,2.37,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201802,42.2,42.2,"Allongeur - régulier-1, Points_0.00",2,1016,572,96526,96526,0.36,0.25,16,8772,12,3,-0.8,2.18,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201803,42.3,41.15,"Étalage régulier-17,Étalage mini-1, Étalage régulier-17,Étalage mini-1,Circulaire-Std+25-416, LTO_3.00, Points_3500.00",653,1462,823,139186,135367,334.99,1.0537,6663,12619,2744,2891,-0.57,4.65,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201804,42,40.3,"Circulaire-Standard plus 25 succursales à rabais mixte-416,Étalage mini-23, Étalage mini-23, LTO_3.00, Points_1000.00",848,1364,768,129003,123789,317.28,0.5978,7940,11771,4580,2738,-0.66,3.63,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201805,42.2,42.2,"Étalage mini-1, Points_0.00",2,1144,643,108613,108613,0.25,0.1667,53,9869,13,2,-0.96,0.46,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201806,42.15,42.15,"Allongeur - régulier-17,Étalage mini-35,Étalage régulier-3, Points_5000.00",300,1103,620,104612,104612,111.44,0.5924,4084,9516,1623,962,-0.76,2.59,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201807,42.15,42.15,"Étalage mini-33, Points_4250.00",163,1073,604,101796,101796,54.74,0.5072,2841,9263,931,472,-0.83,1.83,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201808,42.05,42.05,"Étalage mini-3, Points_4250.00",17,963,542,91165,91165,5.85,0.5296,254,8312,95,50,-0.8,2.18,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201809,42.1,42.1,"Étalage régulier-1,Étalage mini-6, Points_4000.00",27,1078,606,102084,102084,15.3,1.2959,739,9301,102,132,-0.82,1.96,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201810,42,42,"Étalage mini-9, Points_0.00",71,1219,686,115161,115161,32.92,0.862,808,10521,330,284,-0.65,3.85,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201811,42.05,42.05,"Étalage mini-56, Points_4000.00",224,963,542,91046,91046,88.09,0.6461,4002,8308,1177,760,-0.81,2.08,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201812,42.2,42.2,"Étalage mini-21, Points_4000.00",177,964,542,91517,91517,62.38,0.5448,2390,8319,988,538,-0.77,2.48,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201813,42,42,"Étalage mini-20, Points_4000.00",172,944,531,89259,89259,65.02,0.6052,2279,8151,927,561,-0.75,2.7,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201901,42.2,42.2,"Étalage mini-18,Étalage régulier-1, Points_4000.00",108,900,507,85516,85516,48.51,0.8155,1931,8203,542,442,-0.77,2.39,25
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201902,42.2,42.2,"Étalage mini-14,Étalage régulier-1, Points_4000.00",104,989,556,93884,93884,43.86,0.7239,1684,9009,552,400,-0.76,2.47,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201903,42.4,42.4,"Étalage mini-15,Étalage gros-1,Étalage régulier-4, Points_4000.00",150,1056,594,100792,100792,76.81,1.0464,2631,9620,669,700,-0.73,2.79,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201904,42.5,42.5,"Étalage régulier-2,Étalage mini-20, Points_4000.00",193,1141,642,109103,109103,94.64,0.9633,2722,10393,895,862,-0.68,3.33,
13360101,ETIENNE MARCEAU,ETIENNE MARCEAU COLOMBARD SAUVIGNON 04000 ML,201905,42.45,42.45,"Étalage mini-23,Étalage régulier-3, Points_4000.00",234,1167,656,111417,111417,111.51,0.9121,3240,10628,1114,1016,-0.69,3.29,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201709,18.65,18.65,"Dégustation - régulière-12,Étalage mini-9, Points_1000.00",34,181,181,40551,40551,20.94,1.6352,1651,,,,,2.84,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201710,18.8,18.8,"Dégustation - régulière-9,Étalage mini-8, Points_0.00",37,290,290,65473,65473,28.29,3.4455,1271,,,,,5.03,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201803,18.7,18.7,"Allongeur - régulier-3, Points_1000.00",12,132,132,29523,29523,8.09,1.9842,184,0,0,0,-1,9.89,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201805,18.9,18.9,"Événement tactique-Forfait Nouveauté-416,Forfait offre de lancement-416, LTO_0.00, Points_500.00",370,369,370,83743,83743,211.13,1.3332,11356,0,0,0,-1,4.22,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201806,18.85,18.85,"Événement tactique-Forfait Nouveauté-416,Forfait offre de lancement-416, LTO_0.00, Points_500.00",500,500,500,113111,113111,322.63,1.8173,11859,0,0,0,-1,6.15,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201807,18.85,18.85,"Vitrine 1 période-7,Événement tactique-Forfait Nouveauté-416,Dégustation - régulière-41,Étalage mini-3,Forfait offre de lancement-416, LTO_0.00, Points_2250.00",337,337,337,76248,76248,195.26,1.3759,17736,0,0,0,-1,2.49,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201808,18.7,18.7,"Allongeur - régulier-1,Étalage mini-1, Points_1750.00",3,158,158,35325,35325,2.08,1.5625,156,0,0,0,-1,2.99,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201809,18.85,18.85,"Étalage mini-4, Points_1750.00",8,171,171,38682,38682,6.33,4.75,453,0,0,0,-1,3.17,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201810,18.7,18.7,"Étalage mini-8, Points_0.00",12,252,252,56497,56497,8.66,2.5953,713,0,0,0,-1,2.72,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201811,18.7,18.7,"Étalage mini-7, Points_1750.00",10,107,107,24111,24111,5.38,1.1237,503,0,0,0,-1,2.4,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201812,18.75,18.75,"Étalage mini-1, Points_1750.00",2,90,90,20236,20236,1.39,1.6015,98,0,0,0,-1,3.17,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201813,18.8,18.8,"Allongeur - régulier-1,Étalage mini-3, Points_1750.00",11,94,94,21256,21256,7.6,2.2949,391,0,0,0,-1,4.39,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201901,18.9,18.9,"Étalage mini-1, Points_1750.00",1,94,94,21195,21195,0.46,0.8399,83,808,5,4,-0.95,1.25,50
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201902,18.8,18.8,"Étalage mini-2, Points_1750.00",8,93,93,21063,21063,6.15,4.5745,235,806,12,53,-0.77,5.92,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201903,18.5,18.5,"Étalage mini-1, Points_1750.00",1,120,120,26702,26702,0.94,2.3988,87,1039,3,8,-0.91,2.41,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201904,18.8,18.15,"Dégustation - régulière-1,Étalage mini-1, Dégustation - régulière-1,Étalage mini-1,Circulaire-Produit à rabais mixte-417, LTO_1.00, Points_750.00",103,158,158,35600,34378,58.82,1.3439,1882,1364,378,508,-0.73,6.8,
13360136,MOUTON CADET,MOUTON CADET RESERVE ROUGE 00750 ML,201905,18.85,18.85,"Étalage mini-2,Dégustation - régulière-38, Points_1750.00",45,140,140,31655,31655,25.06,1.2783,2589,1208,169,217,-0.92,2.19,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201707,12.6,12.6,"Frigo 1 période-48,Étalage gros-4,Étalage régulier-16,Étalage mini-2,Frigo longue durée-1,Dégustation - régulière-59, Points_0.00",141,176,176,26577,26577,141.42,,4082,3023,0,2430,-0.4,5.23,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201708,12.45,12.45,"Étalage régulier-9,Frigo 1 période-41,Étalage gros-1,Dégustation - régulière-98,Étalage mini-5,Frigo longue durée-1, Points_1500.00",274,325,327,48864,48864,256.69,15.199,8212,5576,290,4411,-0.46,4.71,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201709,12.6,12.6,"Vitrine 1 période-1,Frigo 1 période-26,Dégustation - régulière-6,Étalage régulier-2, Points_1000.00",57,163,163,24611,24611,44.34,3.5972,1644,2794,212,762,-0.54,4.08,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201710,12.65,12.65,"Frigo 1 période-14,Dégustation - régulière-9,Étalage régulier-2, Points_0.00",46,169,169,25638,25638,35.94,3.5152,846,2900,176,618,-0.27,6.45,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201711,12.65,12.65,"Frigo 1 période-38,Dégustation - régulière-23,Frigo longue durée-1, Points_750.00",98,172,172,26075,26075,60.33,1.6016,2138,2950,647,1037,-0.52,4.29,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201712,12.6,12.6,"Circulaire-FN-416,Frigo 1 période-33,Allongeur - régulier-1,Événement tactique-Forfait Nouveauté-416,Frigo longue durée-1,Forfait offre de lancement-416,Dégustation - régulière-38, LTO_0.00, Points_1750.00",554,554,554,83719,83719,393.95,2.4575,26523,9523,2755,6769,-0.74,2.24,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201713,12.55,12.55,"Circulaire-FN-416,Frigo 1 période-35,Étalage régulier-11,Étalage gros-1,Événement tactique-Forfait Nouveauté-416,Dégustation - régulière-5,Étalage maxi-2,Frigo longue durée-1,Forfait offre de lancement-416, Frigo 1 période-35,Étalage régulier-11,Étalage gros-1,Événement tactique-Forfait Nouveauté-416,Dégustation - régulière-5,Étalage maxi-2,Frigo longue durée-1,Forfait offre de lancement-416, LTO_0.00, Points_2000.00",525,524,525,79191,79191,350.48,2.0063,26881,9009,3002,6023,-0.78,1.97,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201801,12.7,12.7,"Circulaire-FN-416,Frigo 1 période-25,Étalage régulier-9,Dégustation - régulière-43,Événement tactique-Forfait Nouveauté-416,Étalage maxi-1,Frigo longue durée-2,Forfait offre de lancement-416, LTO_0.00, Points_2500.00",379,377,379,57583,57583,250.42,1.9527,25658,6672,2269,4430,-0.83,1.49,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201802,12.95,12.95,"Circulaire-FN-416,Dégustation - régulière-1,Étalage régulier-1,Frigo longue durée-2, Dégustation - régulière-1,Étalage régulier-1,Frigo longue durée-2, LTO_0.00, Points_500.00",77,314,314,48829,48829,49.48,1.7979,2864,5558,487,875,-0.69,2.69,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201803,12.85,12.85,"Vitrine 1 période-2,Étalage régulier-11,Frigo 1 période-20,Étalage gros-2,Dégustation - régulière-44,Frigo longue durée-2, Points_750.00",266,488,488,75283,75283,188.73,2.4475,6713,8637,1364,3339,-0.5,4.33,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201804,13,13,"Allongeur - régulier-1,Étalage gros-1,Dégustation - régulière-1,Étalage régulier-3,Frigo longue durée-1, Points_750.00",28,326,326,50847,50847,20.5,2.8592,506,5758,127,363,-0.28,6.33,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201805,13,13,"Frigo 1 période-22,Dégustation - régulière-1,Étalage régulier-1,Frigo longue durée-1, Points_750.00",65,323,323,50413,50413,33.96,1.1058,1179,5717,543,601,-0.49,4.49,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201806,12.9,12.9,"Allongeur - régulier-1,Étalage régulier-1,Frigo longue durée-1, Points_0.00",12,231,231,35806,35806,7.71,1.7619,183,4088,77,136,-0.25,6.53,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201807,12.9,12.9,"Frigo 1 période-10,Allongeur - régulier-10,Étalage mini-7, Points_2500.00",63,279,279,43181,43181,31.39,1.0092,1812,4931,550,555,-0.69,2.68,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201808,13.1,13.1,"Étalage mini-1,Étalage régulier-1,Allongeur - régulier-6, Points_2500.00",18,217,217,34015,34015,9.45,1.063,601,3833,157,167,-0.72,2.47,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201809,13.05,13.05,"Frigo 1 période-6,Allongeur - régulier-1,Étalage régulier-1,Étalage mini-3, Points_2500.00",36,261,261,40890,40890,25.21,2.3002,968,4614,194,446,-0.54,4.08,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201810,12.8,12.8,"Frigo 1 période-18,Allongeur - régulier-2,Étalage régulier-1,Étalage mini-8, Points_1250.00",63,282,283,43575,43575,43.44,2.23,1372,4993,345,768,-0.44,4.89,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201811,12.95,12.95,"Frigo 1 période-16,Dégustation - régulière-1,Étalage régulier-1,Étalage mini-11, Points_2500.00",57,213,213,33053,33053,39.77,2.3202,1618,3765,303,704,-0.57,3.82,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201812,13,13,"Frigo 1 période-5,Dégustation - régulière-1,Étalage régulier-1,Étalage mini-3, Points_2500.00",24,216,216,33696,33696,18.44,3.2663,720,3821,100,326,-0.55,3.99,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201813,12.85,12.85,"Allongeur - régulier-3,Frigo 1 période-11,Étalage régulier-1,Dégustation - régulière-61,Étalage mini-5, Frigo 1 période-11,Allongeur - régulier-3,Étalage régulier-1,Dégustation - régulière-61,Étalage mini-5, Points_2500.00",172,322,322,49664,49664,113.54,1.9592,6089,5698,1025,2009,-0.67,2.88,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201901,12.85,12.85,"Frigo 1 période-39,Étalage mini-9, Points_1250.00",162,299,299,46060,46060,107.71,1.987,3330,4677,849,1687,-0.49,4.99,46
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201902,13,13,"Frigo 1 période-14,Étalage mini-3, Points_2500.00",66,290,290,45199,45199,50.05,3.09,1352,4543,254,784,-0.42,5.77,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201903,12.9,12.9,"Allongeur - régulier-15,Frigo 1 période-34,Étalage mini-13,Étalage régulier-2, Points_3750.00",243,464,466,72008,72008,168.86,2.2676,5782,7264,1166,2644,-0.54,4.53,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201904,12.85,12.85,"Frigo 1 période-26,Allongeur - régulier-9,Étalage mini-7, Points_2500.00",217,498,498,76850,76850,164.6,3.1366,3882,7801,822,2578,-0.34,6.54,
13360152,LIBERADO,LIBERADO VERDEIO SAUVIGNON BLANC 00750 ML,201905,12.9,12.9,"Frigo 1 période-27,Étalage mini-7, Points_2500.00",167,455,455,70548,70548,116.05,2.2926,2981,7125,793,1817,-0.39,6.04,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201705,16.65,16.65,"Dégustation - régulière-10, Points_0.00",2,2,2,400,400,1.83,,38,0,0,0,-1,9.77,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201706,16.75,16.75,"Dégustation - régulière-24, Points_0.00",26,41,41,8166,8166,25.67,44,878,0,0,0,-1,5.87,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201707,16.6,16.6,"Frigo 1 période-1,Dégustation - régulière-5, Points_0.00",12,68,68,13516,13516,10.67,10.6667,409,0,0,0,-1,5.2,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201708,17.45,17.45,"Dégustation - régulière-3, Points_0.00",2,111,111,23207,23207,1.29,3.4444,72,0,0,0,-1,3.76,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201709,17.4,17.4,"Frigo 1 période-25,Dégustation - régulière-12,Étalage mini-11,Frigo longue durée-1, Points_2000.00",104,273,273,57010,57010,80.15,3.338,2537,0,0,0,-1,6.59,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201710,17.3,17.3,"Frigo 1 période-26,Dégustation - régulière-6,Étalage mini-8,Frigo longue durée-1, Points_0.00",56,210,210,43497,43497,39.42,2.3886,1129,0,0,0,-1,7.24,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201711,16.7,16.7,"Frigo 1 période-17,Étalage mini-23,Dégustation - régulière-2, Points_2000.00",48,81,81,16325,16325,29.34,1.5647,1876,0,0,0,-1,3.14,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201712,16.7,16.7,"Frigo 1 période-26,Dégustation - régulière-7, Points_1000.00",49,94,95,18944,18944,29.3,1.4688,1047,0,0,0,-1,5.61,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201713,16.8,16.8,"Étalage régulier-1,Dégustation - régulière-41, Points_1000.00",61,117,117,23486,23486,43.54,2.5178,2454,0,0,0,-1,3.57,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201801,16.85,16.85,"Frigo 1 période-1,Étalage mini-4,Dégustation - régulière-3, Points_1000.00",11,88,88,17724,17724,7.19,1.7001,531,628,30,52,-0.9,2.74,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201802,16.8,16.8,"Dégustation - régulière-8,Frigo 1 période-22, Frigo 1 période-22,Dégustation - régulière-8, Points_1000.00",82,146,146,29423,29423,62.4,3.2238,1597,1045,139,447,-0.72,7.89,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201803,16.95,16.95,"Frigo 1 période-18, Points_1000.00",47,109,109,22254,22254,34.19,2.651,768,784,92,245,-0.68,9.05,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201804,17,17,"Frigo 1 période-16,Dégustation - régulière-2,Frigo longue durée-1, Points_1000.00",47,107,107,21780,21780,31.76,2.1192,856,765,107,228,-0.73,7.57,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201805,16.9,16.9,"Frigo 1 période-19,Étalage régulier-1,Dégustation - régulière-4,Frigo longue durée-1,Étalage mini-7, Points_1000.00",74,126,126,25631,25631,51.96,2.393,1710,906,156,372,-0.78,6.16,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201806,17,17,"Frigo 1 période-19,Étalage mini-2,Frigo longue durée-1, Points_1000.00",44,106,106,21695,21695,28.39,1.878,1006,761,108,203,-0.8,5.76,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201807,16.85,16.85,"Étalage mini-14,Dégustation - régulière-1,Frigo 1 période-7, Points_3000.00",39,76,76,15396,15396,26.01,2.0549,1557,545,91,186,-0.88,3.38,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201808,17,17,"Frigo 1 période-6,Étalage mini-17, Points_1500.00",34,90,90,18410,18410,21.44,1.7409,1341,647,88,154,-0.89,3.26,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201809,16.95,16.95,"Frigo 1 période-20,Dégustation - régulière-1,Étalage mini-7, Points_1500.00",48,105,105,21309,21309,36.89,3.2252,1485,751,82,264,-0.82,5.05,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201810,16.75,16.75,"Frigo 1 période-35,Étalage mini-9, Points_1500.00",75,124,124,24931,24931,60.89,4.3156,1698,888,101,436,-0.74,7.21,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201811,16.8,16.8,"Frigo 1 période-27,Étalage mini-4, Points_3000.00",50,98,98,19669,19669,38.28,3.2903,1083,699,83,274,-0.75,7.13,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201812,17,17,"Frigo 1 période-14,Étalage mini-1, Points_1000.00",20,66,66,13418,13418,14.05,2.5366,455,471,40,101,-0.78,6.31,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201813,16.95,16.95,"Frigo 1 période-5,Étalage mini-2, Points_1000.00",2,37,37,7459,7459,0.94,1.4492,92,263,5,7,-0.93,2.08,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201901,17.2,17.2,"Frigo 1 période-12,Étalage mini-2, Points_1500.00",5,24,24,4905,4905,3.21,1.9767,374,,,,,1.77,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201902,17.35,17.35,"Frigo 1 période-10, Points_1500.00",1,18,18,3798,3798,0.89,8.2704,263,,,,,0.71,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201903,16.9,16.9,"Frigo 1 période-4,Étalage mini-2, Points_3000.00",0,9,9,1913,1913,0,,212,,,,,0,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201904,16.6,16.6,"Frigo 1 période-5,Étalage mini-3, Points_1500.00",0,7,7,1361,1361,0,,168,,,,,0,
13374693,URLO,URLO PINOT GRIGIO 00750 ML,201905,16.7,16.7,"Frigo 1 période-4,Étalage mini-2, Points_1500.00",0,4,4,885,885,0,,186,,,,,0,
13425761,KIM CRAWFORD,KIM CRAWFORD SMALL PARCELS CHARDONNAY 00750 ML,201710,25.75,25.75,"Dégustation - régulière-1, Points_0.00",1,27,55,8452,8452,1.33,,41,,,,,10.18,
13426043,ROBERT MONDAVI PRIVATE SELECTI,ROBERT MONDAVI PRIVATE SELECTI BOURBON BARREL AGED CABERNET 00750 ML,201710,22.85,22.85,"Dégustation - régulière-8, Points_0.00",47,448,448,122885,122885,33.75,2.5313,682,4843,144,365,-0.47,13.57,
